ANNO;TRIMESTRE;MES_DEL_TRIMESTRE;ID_EMPRESA;EMPRESA;ID_MODALIDAD_PAGO;MODALIDAD_PAGO;ID_TERMINAL;TERMINAL;ID_TECNOLOGIA;TECNOLOGIA;CANTIDAD_ABONADOS
2017;2;2;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;3;4G;1004
2017;2;2;830114921;COLOMBIA MOVIL  S.A ESP;PRE;Prepago;2;Data Card;3;4G;2728
2017;2;2;830114921;COLOMBIA MOVIL  S.A ESP;POS;Pospago;2;Data Card;3;4G;111
2017;2;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;PRE;Prepago;2;Data Card;3;4G;0
2017;2;2;830016046;AVANTEL S.A.S;PRE;Prepago;2;Data Card;3;4G;467
2017;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;2;Data Card;3;4G;156
2017;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;2;Data Card;3;4G;2110
2017;2;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;1;Teléfono móvil;2;3G;1155042
2017;2;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;1;Teléfono móvil;2;3G;172515
2017;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;1;Teléfono móvil;2;3G;47650
2017;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;1;Teléfono móvil;2;3G;6413107
2017;2;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;2;Data Card;1;2G;5928
2017;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;1;Teléfono móvil;2;3G;5898419
2017;2;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;PRE;Prepago;1;Teléfono móvil;1;2G;2936
2017;2;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;1;Teléfono móvil;1;2G;151211
2017;2;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;1;Teléfono móvil;1;2G;14657
2017;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;1;Teléfono móvil;1;2G;17008
2017;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;1;Teléfono móvil;1;2G;837695
2017;2;3;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;2;3G;6546
2017;2;3;830114921;COLOMBIA MOVIL  S.A ESP;PRE;Prepago;1;Teléfono móvil;2;3G;868282
2017;2;3;830114921;COLOMBIA MOVIL  S.A ESP;POS;Pospago;1;Teléfono móvil;2;3G;11645
2017;2;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;PRE;Prepago;1;Teléfono móvil;2;3G;224657
2017;2;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;PRE;Prepago;1;Teléfono móvil;2;3G;508530
2017;2;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;PRE;Prepago;2;Data Card;2;3G;7
2017;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;2;Data Card;2;3G;250
2017;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;2;Data Card;2;3G;23823
2017;2;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;2;Data Card;2;3G;28742
2017;2;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;2;Data Card;2;3G;2645
2017;2;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;PRE;Prepago;1;Teléfono móvil;2;3G;85522
2017;2;3;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;1;2G;7806
2017;2;3;830114921;COLOMBIA MOVIL  S.A ESP;PRE;Prepago;1;Teléfono móvil;1;2G;86388
2017;2;3;830114921;COLOMBIA MOVIL  S.A ESP;POS;Pospago;1;Teléfono móvil;1;2G;1311
2017;2;3;830114921;COLOMBIA MOVIL  S.A ESP;PRE;Prepago;2;Data Card;2;3G;9728
2017;2;3;830114921;COLOMBIA MOVIL  S.A ESP;POS;Pospago;2;Data Card;2;3G;112
2017;2;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;PRE;Prepago;2;Data Card;1;2G;0
2017;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;2;Data Card;1;2G;91
2017;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;2;Data Card;1;2G;2468
2017;2;3;830016046;AVANTEL S.A.S;PRE;Prepago;1;Teléfono móvil;3;4G;238358
2017;2;3;830114921;COLOMBIA MOVIL  S.A ESP;PRE;Prepago;1;Teléfono móvil;3;4G;705990
2017;2;3;830114921;COLOMBIA MOVIL  S.A ESP;POS;Pospago;1;Teléfono móvil;3;4G;38313
2017;2;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;PRE;Prepago;1;Teléfono móvil;3;4G;130973
2017;2;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;2;Data Card;3;4G;5706
2017;2;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;2;Data Card;3;4G;2109
2017;2;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;PRE;Prepago;1;Teléfono móvil;3;4G;85153
2017;2;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;1;Teléfono móvil;3;4G;565644
2017;2;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;1;Teléfono móvil;3;4G;179303
2017;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;1;Teléfono móvil;3;4G;19153
2017;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;1;Teléfono móvil;3;4G;1355763
2017;2;3;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;3;4G;976
2017;2;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;PRE;Prepago;2;Data Card;3;4G;0
2017;2;3;830114921;COLOMBIA MOVIL  S.A ESP;PRE;Prepago;2;Data Card;3;4G;3060
2017;2;3;830114921;COLOMBIA MOVIL  S.A ESP;POS;Pospago;2;Data Card;3;4G;161
2017;2;3;830016046;AVANTEL S.A.S;PRE;Prepago;2;Data Card;3;4G;458
2017;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;2;Data Card;3;4G;140
2017;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;2;Data Card;3;4G;2219
2017;2;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;1;Teléfono móvil;2;3G;1151631
2017;2;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;1;Teléfono móvil;2;3G;177560
2017;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;1;Teléfono móvil;2;3G;35260
2017;2;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;2;Data Card;1;2G;29961
2017;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;PRE;Prepago;1;Teléfono móvil;3;4G;138357
2017;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;1;Teléfono móvil;3;4G;17709
2017;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;1;Teléfono móvil;3;4G;1411670
2017;3;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;1;Teléfono móvil;3;4G;607363
2017;3;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;1;Teléfono móvil;3;4G;205026
2017;3;1;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;3;4G;880
2017;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;PRE;Prepago;1;Teléfono móvil;3;4G;83977
2017;3;1;830114921;COLOMBIA MOVIL  S.A ESP;PRE;Prepago;2;Data Card;3;4G;3372
2017;3;1;830114921;COLOMBIA MOVIL  S.A ESP;POS;Pospago;2;Data Card;3;4G;116
2017;3;1;830114921;COLOMBIA MOVIL  S.A ESP;PRE;Prepago;1;Teléfono móvil;3;4G;789252
2017;3;1;830114921;COLOMBIA MOVIL  S.A ESP;POS;Pospago;1;Teléfono móvil;3;4G;11484
2017;3;1;830016046;AVANTEL S.A.S;PRE;Prepago;1;Teléfono móvil;3;4G;255395
2017;3;1;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;2;3G;5854
2017;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;PRE;Prepago;1;Teléfono móvil;2;3G;95210
2017;3;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;2;Data Card;3;4G;5921
2017;3;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;2;Data Card;3;4G;2293
2017;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;PRE;Prepago;2;Data Card;3;4G;0
2017;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;2;Data Card;3;4G;63
2017;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;2;Data Card;3;4G;2174
2017;3;1;830016046;AVANTEL S.A.S;PRE;Prepago;2;Data Card;3;4G;471
2017;3;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;PRE;Prepago;1;Teléfono móvil;2;3G;248115
2017;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;PRE;Prepago;1;Teléfono móvil;2;3G;484740
2017;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;1;Teléfono móvil;2;3G;32153
2017;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;1;Teléfono móvil;2;3G;5862957
2017;3;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;1;Teléfono móvil;2;3G;1157535
2017;3;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;1;Teléfono móvil;2;3G;178363
2017;3;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;2;Data Card;2;3G;26239
2017;3;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;2;Data Card;2;3G;2349
2017;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;PRE;Prepago;2;Data Card;2;3G;0
2017;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;2;Data Card;2;3G;173
2017;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;2;Data Card;2;3G;21963
2017;3;1;830114921;COLOMBIA MOVIL  S.A ESP;PRE;Prepago;2;Data Card;2;3G;9783
2017;3;1;830114921;COLOMBIA MOVIL  S.A ESP;POS;Pospago;2;Data Card;2;3G;73
2017;3;1;830114921;COLOMBIA MOVIL  S.A ESP;PRE;Prepago;1;Teléfono móvil;2;3G;876864
2017;3;1;830114921;COLOMBIA MOVIL  S.A ESP;POS;Pospago;1;Teléfono móvil;2;3G;4090
2017;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;1;Teléfono móvil;1;2G;13486
2017;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;1;Teléfono móvil;1;2G;855865
2017;3;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;1;Teléfono móvil;1;2G;149758
2017;3;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;1;Teléfono móvil;1;2G;15022
2017;3;1;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;1;2G;8161
2017;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;PRE;Prepago;1;Teléfono móvil;1;2G;2305
2017;3;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;2;Data Card;1;2G;4918
2017;3;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;2;Data Card;1;2G;32288
2017;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;PRE;Prepago;2;Data Card;1;2G;0
2017;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;2;Data Card;1;2G;69
2017;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;2;Data Card;1;2G;2319
2017;3;1;830114921;COLOMBIA MOVIL  S.A ESP;PRE;Prepago;1;Teléfono móvil;1;2G;75909
2017;3;1;830114921;COLOMBIA MOVIL  S.A ESP;POS;Pospago;1;Teléfono móvil;1;2G;163
2017;3;2;830114921;COLOMBIA MOVIL  S.A ESP;PRE;Prepago;1;Teléfono móvil;2;3G;829253
2017;3;2;830114921;COLOMBIA MOVIL  S.A ESP;POS;Pospago;2;Data Card;2;3G;124
2017;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;1;Teléfono móvil;1;2G;12948
2017;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;1;Teléfono móvil;1;2G;843689
2017;3;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;1;Teléfono móvil;1;2G;147888
2017;3;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;1;Teléfono móvil;1;2G;14591
2017;3;2;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;1;2G;7897
2017;3;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;PRE;Prepago;1;Teléfono móvil;1;2G;2027
2017;3;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;2;Data Card;2;3G;24843
2017;3;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;2;Data Card;2;3G;2259
2017;3;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;2;Data Card;1;2G;4753
2017;3;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;2;Data Card;1;2G;28602
2017;3;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;PRE;Prepago;2;Data Card;1;2G;0
2017;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;2;Data Card;1;2G;78
2017;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;2;Data Card;1;2G;2429
2017;3;2;830114921;COLOMBIA MOVIL  S.A ESP;PRE;Prepago;1;Teléfono móvil;1;2G;62431
2017;3;2;830114921;COLOMBIA MOVIL  S.A ESP;POS;Pospago;1;Teléfono móvil;1;2G;191
2017;3;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;PRE;Prepago;1;Teléfono móvil;3;4G;151530
2017;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;1;Teléfono móvil;3;4G;18213
2017;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;1;Teléfono móvil;3;4G;1529123
2017;3;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;1;Teléfono móvil;3;4G;646595
2017;3;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;1;Teléfono móvil;3;4G;208700
2017;3;2;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;3;4G;851
2017;3;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;PRE;Prepago;1;Teléfono móvil;3;4G;80439
2017;3;2;830114921;COLOMBIA MOVIL  S.A ESP;PRE;Prepago;2;Data Card;3;4G;3580
2017;3;2;830114921;COLOMBIA MOVIL  S.A ESP;POS;Pospago;2;Data Card;3;4G;185
2017;3;2;830114921;COLOMBIA MOVIL  S.A ESP;PRE;Prepago;1;Teléfono móvil;3;4G;820550
2017;3;2;830114921;COLOMBIA MOVIL  S.A ESP;POS;Pospago;1;Teléfono móvil;3;4G;12691
2017;3;2;830016046;AVANTEL S.A.S;PRE;Prepago;1;Teléfono móvil;3;4G;267337
2017;3;2;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;2;3G;5664
2017;3;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;PRE;Prepago;1;Teléfono móvil;2;3G;98878
2017;3;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;2;Data Card;3;4G;2326
2017;3;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;2;Data Card;3;4G;5889
2017;3;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;PRE;Prepago;2;Data Card;3;4G;0
2017;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;2;Data Card;3;4G;62
2017;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;2;Data Card;3;4G;2313
2017;3;2;830016046;AVANTEL S.A.S;PRE;Prepago;2;Data Card;3;4G;412
2017;3;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;PRE;Prepago;1;Teléfono móvil;2;3G;244086
2017;3;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;PRE;Prepago;1;Teléfono móvil;2;3G;469047
2017;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;1;Teléfono móvil;2;3G;30374
2017;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;1;Teléfono móvil;2;3G;5770011
2017;3;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;1;Teléfono móvil;2;3G;1146217
2017;3;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;1;Teléfono móvil;2;3G;178963
2017;3;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;PRE;Prepago;2;Data Card;2;3G;0
2017;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;2;Data Card;2;3G;173
2017;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;2;Data Card;2;3G;21516
2017;3;2;830114921;COLOMBIA MOVIL  S.A ESP;PRE;Prepago;2;Data Card;2;3G;9134
2017;3;2;830114921;COLOMBIA MOVIL  S.A ESP;POS;Pospago;1;Teléfono móvil;2;3G;4147
2017;3;3;830114921;COLOMBIA MOVIL  S.A ESP;PRE;Prepago;1;Teléfono móvil;2;3G;777733
2017;3;3;830114921;COLOMBIA MOVIL  S.A ESP;POS;Pospago;1;Teléfono móvil;2;3G;5188
2017;3;3;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;1;Teléfono móvil;1;2G;11894
2017;3;3;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;1;Teléfono móvil;1;2G;824876
2017;3;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;1;Teléfono móvil;1;2G;143590
2017;3;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;1;Teléfono móvil;1;2G;13944
2017;3;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;PRE;Prepago;1;Teléfono móvil;1;2G;1887
2017;3;3;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;1;2G;7842
2017;3;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;2;Data Card;1;2G;4366
2017;3;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;2;Data Card;1;2G;24280
2017;3;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;PRE;Prepago;2;Data Card;1;2G;0
2017;3;3;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;2;Data Card;1;2G;82
2017;3;3;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;2;Data Card;1;2G;2396
2017;3;3;830114921;COLOMBIA MOVIL  S.A ESP;PRE;Prepago;1;Teléfono móvil;1;2G;54379
2017;3;3;830114921;COLOMBIA MOVIL  S.A ESP;POS;Pospago;1;Teléfono móvil;1;2G;217
2017;3;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;PRE;Prepago;1;Teléfono móvil;3;4G;154701
2017;3;3;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;1;Teléfono móvil;3;4G;21992
2017;3;3;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;1;Teléfono móvil;3;4G;1633897
2017;3;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;1;Teléfono móvil;3;4G;671837
2017;3;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;1;Teléfono móvil;3;4G;212707
2017;3;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;PRE;Prepago;1;Teléfono móvil;3;4G;76382
2017;3;3;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;3;4G;846
2017;3;3;830016046;AVANTEL S.A.S;PRE;Prepago;2;Data Card;3;4G;388
2017;3;3;830114921;COLOMBIA MOVIL  S.A ESP;PRE;Prepago;2;Data Card;3;4G;3400
2017;3;3;830114921;COLOMBIA MOVIL  S.A ESP;POS;Pospago;2;Data Card;3;4G;247
2017;3;3;830114921;COLOMBIA MOVIL  S.A ESP;PRE;Prepago;1;Teléfono móvil;3;4G;865683
2017;3;3;830114921;COLOMBIA MOVIL  S.A ESP;POS;Pospago;1;Teléfono móvil;3;4G;15661
2017;3;3;830016046;AVANTEL S.A.S;PRE;Prepago;1;Teléfono móvil;3;4G;276283
2017;3;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;1;Teléfono móvil;2;3G;1121466
2017;3;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;1;Teléfono móvil;2;3G;170435
2017;3;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;PRE;Prepago;1;Teléfono móvil;2;3G;100370
2017;3;3;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;2;3G;5625
2017;3;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;2;Data Card;3;4G;5621
2017;3;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;2;Data Card;3;4G;2186
2017;3;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;PRE;Prepago;2;Data Card;3;4G;0
2017;3;3;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;2;Data Card;3;4G;2468
2017;3;3;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;2;Data Card;3;4G;79
2017;3;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;PRE;Prepago;1;Teléfono móvil;2;3G;235141
2017;3;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;PRE;Prepago;1;Teléfono móvil;2;3G;452737
2017;3;3;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;1;Teléfono móvil;2;3G;31397
2017;3;3;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;1;Teléfono móvil;2;3G;5686577
2017;3;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;2;Data Card;2;3G;23635
2017;3;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;2;Data Card;2;3G;2143
2017;3;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;PRE;Prepago;2;Data Card;2;3G;0
2017;3;3;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;2;Data Card;2;3G;189
2017;3;3;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;2;Data Card;2;3G;21136
2017;3;3;830114921;COLOMBIA MOVIL  S.A ESP;PRE;Prepago;2;Data Card;2;3G;8307
2017;3;3;830114921;COLOMBIA MOVIL  S.A ESP;POS;Pospago;2;Data Card;2;3G;116
2017;4;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;PRE;Prepago;2;Data Card;1;2G;0
2017;4;1;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;2;Data Card;1;2G;89
2017;4;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;2;Data Card;1;2G;4018
2017;4;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;2;Data Card;1;2G;30892
2017;4;1;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;2;Data Card;1;2G;2637
2017;4;1;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;1;Teléfono móvil;1;2G;831579
2017;4;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;1;Teléfono móvil;2;3G;1119741
2017;4;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;1;Teléfono móvil;2;3G;160139
2017;4;1;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;2;3G;4928
2017;4;1;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;1;Teléfono móvil;2;3G;30443
2017;4;1;830114921;COLOMBIA MOVIL  S.A ESP;PRE;Prepago;1;Teléfono móvil;2;3G;763255
2017;4;1;830114921;COLOMBIA MOVIL  S.A ESP;POS;Pospago;1;Teléfono móvil;2;3G;7625
2017;4;1;830114921;COLOMBIA MOVIL  S.A ESP;PRE;Prepago;2;Data Card;2;3G;7994
2017;4;1;830114921;COLOMBIA MOVIL  S.A ESP;POS;Pospago;2;Data Card;2;3G;183
2017;4;1;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;2;Data Card;2;3G;221
2017;4;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;2;Data Card;2;3G;22183
2017;4;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;2;Data Card;2;3G;1870
2017;4;1;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;2;Data Card;2;3G;22325
2017;4;1;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;Prepago;1;Teléfono móvil;2;3G;5728146
2017;4;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;PRE;Prepago;1;Teléfono móvil;1;2G;144720
2017;4;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;POS;Pospago;1;Teléfono móvil;1;2G;13544
2017;4;1;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;1;2G;8007
2017;4;1;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;Pospago;1;Teléfono móvil;1;2G;10329
2017;4;1;830114921;COLOMBIA MOVIL  S.A ESP;PRE;Prepago;1;Teléfono móvil;1;2G;50268
2017;4;1;830114921;COLOMBIA MOVIL  S.A ESP;POS;Pospago;1;Teléfono móvil;1;2G;740
2017;4;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;PRE;Prepago;1;Teléfono móvil;1;2G;2457
